시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201906,23,92700 ,44,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201906,23,91900 ,48,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201906,23,91800 ,34,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201906,26,100700 ,22,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201906,29,82400 ,19,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,1,91300 ,41,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201907,2,81400 ,28,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201907,6,89500 ,53,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,59.907,201907,6,39600 ,47,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,13,86800 ,32,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201907,14,109800 ,39,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201907,14,93600 ,7,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201907,14,110100 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,59.926,201907,14,38800 ,35,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201907,14,102700 ,32,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,15,85800 ,29,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201907,15,89400 ,51,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,16,83600 ,47,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,16,59000 ,3,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201907,17,78800 ,12,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,18,83500 ,46,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,19,81000 ,24,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,20,92900 ,47,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,22,93000 ,48,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201907,23,86200 ,31,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,94.444,201907,25,57000 ,40,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,27,81200 ,25,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201907,27,83100 ,41,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,7,92700 ,54,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,7,82400 ,29,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201908,12,101100 ,24,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,14,83300 ,19,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,14,85500 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,170.721,201908,15,136200 ,51,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201908,15,90900 ,36,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,16,83600 ,50,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,17,92200 ,39,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,17,92400 ,41,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,17,83500 ,39,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201908,17,101200 ,19,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,18,81400 ,23,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,19,83100 ,23,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,20,89200 ,54,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,23,93400 ,52,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201908,24,79500 ,15,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,24,84700 ,25,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,24,84800 ,26,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,170.721,201908,24,132600 ,46,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201908,25,110300 ,44,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201908,26,91800 ,4,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201908,26,98200 ,14,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,170.721,201908,26,123500 ,28,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201908,28,92100 ,50,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,28,86600 ,31,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201908,28,90800 ,35,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,95.5,201908,29,56700 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,29,81200 ,22,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201908,31,85300 ,39,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,31,89300 ,50,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201908,31,83100 ,44,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201909,1,102000 ,23,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201909,1,92600 ,6,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201909,1,111700 ,46,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,2,84900 ,27,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,95.5,201909,7,51700 ,10,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,8,88900 ,46,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201909,8,82100 ,27,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,8,88200 ,38,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,94.444,201909,12,50000 ,15,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,59.926,201909,20,38800 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,22,81800 ,28,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201909,23,82600 ,20,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,24,90900 ,34,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,25,85100 ,37,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201909,25,91600 ,44,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201909,26,88700 ,48,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201909,27,92500 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201909,27,93300 ,51,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201909,28,88600 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,3,84200 ,47,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,3,87800 ,38,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,4,83400 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,5,83900 ,18,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,6,86000 ,30,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,6,88700 ,43,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,6,91700 ,43,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201910,7,87500 ,30,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,7,89500 ,52,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,7,87200 ,32,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,9,82100 ,12,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,10,84400 ,23,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,10,83800 ,42,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,11,90600 ,32,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201910,11,62500 ,23,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,12,84900 ,34,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201910,13,78900 ,11,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,14,95700 ,55,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201910,17,92200 ,51,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.782,201910,21,81800 ,20,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.92,201910,22,93400 ,6,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,22,80200 ,8,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,145.829,201910,23,93600 ,7,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,170.721,201910,26,120100 ,19,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,170.721,201910,27,113300 ,7,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,120.482,201910,28,83900 ,44,2013,일현로 97-11
경기도 고양일산서구 탄현동,1640,1640,0,일산두산위브더제니스,119.177,201911,1,82300 ,14,2013,일현로 97-11
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201811,29,30979 ,19,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.9627,201901,5,31027 ,23,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,59.8354,201901,10,26471 ,8,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,99.3431,201901,17,38500 ,6,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201901,23,31700 ,21,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.8717,201901,23,34225 ,6,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.9061,201902,1,30000 ,3,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201902,8,32000 ,10,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201902,21,31750 ,21,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201902,21,30150 ,2,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,99.3431,201903,1,38950 ,10,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.6702,201903,22,34900 ,18,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.6702,201903,23,37200 ,5,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,99.3431,201904,3,36618 ,12,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.6702,201904,30,36000 ,11,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.8717,201905,4,37000 ,23,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.8717,201905,4,37000 ,20,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.5164,201905,8,34500 ,7,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.6702,201905,10,33000 ,8,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,59.8354,201905,10,24000 ,1,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,84.6702,201905,13,36500 ,14,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,74.7735,201905,21,29000 ,3,2018,탄현로 136
경기도 고양일산서구 탄현동,1650,1650,0,일산에듀포레푸르지오,99.3431,201905,24,37000 ,15,2018,탄현로 136
