시설번호,놀이시설명,우편번호,주 소,설치일자,설치장소,운영구분,지역분류,민공구분
518392,숲속마을6단지 두산위브아파트 607동 옆 놀이터,10306,경기도 고양시 일산동구 숲속마을로 70 (풍동),2006-09-28,주택단지,운영,경기 고양시 일산동구 풍동,민간
518393,숲속마을9단지 성원상떼빌아파트 904동 옆 놀이터,10303,"경기도 고양시 일산동구 숲속마을로 195 (풍동, 숲속마을9단지아파트)",2006-01-01,주택단지,운영,경기 고양시 일산동구 풍동,민간
518394,숲속마을9단지 성원상떼빌아파트 907동 옆 놀이터,10303,"경기도 고양시 일산동구 숲속마을로 195 (풍동, 숲속마을9단지아파트)",2006-01-01,주택단지,운영,경기 고양시 일산동구 풍동,민간
518398,숲속마을1단지 주공아파트 101동 옆 놀이터,10307,"경기도 고양시 일산동구 숲속마을1로 29-15 (풍동, 숲속마을1단지아파트)",2007-11-11,주택단지,운영,경기 고양시 일산동구 풍동,민간
518399,숲속마을1단지 주공아파트 104동 앞 놀이터,10307,"경기도 고양시 일산동구 숲속마을1로 29-15 (풍동, 숲속마을1단지아파트)",2007-11-11,주택단지,운영,경기 고양시 일산동구 풍동,민간
518402,숲속마을1단지 주공아파트 102동 옆 놀이터,10307,"경기도 고양시 일산동구 숲속마을1로 29-15 (풍동, 숲속마을1단지아파트)",2007-11-11,주택단지,운영,경기 고양시 일산동구 풍동,민간
518405,숲속마을1단지 주공아파트 107동 옆 놀이터,10307,"경기도 고양시 일산동구 숲속마을1로 29-15 (풍동, 숲속마을1단지아파트)",2007-11-11,주택단지,운영,경기 고양시 일산동구 풍동,민간
518412,풍동은행마을1단지아파트 105동놀이터,10304,경기 고양시 일산동구 풍동174,2002-01-01,주택단지,운영,경기 고양시 일산동구 풍동,민간
518413,풍동은행마을1단지아파트 102동놀이터,10304,"경기도 고양시 일산동구 은행마을로 16 (풍동, 은행마을1단지아파트)",2002-01-01,주택단지,운영,경기 고양시 일산동구 풍동,민간
518414,풍동은행마을1단지아파트 108동놀이터,10304,"경기도 고양시 일산동구 은행마을로 16 (풍동, 은행마을1단지아파트)",2002-01-01,주택단지,운영,경기 고양시 일산동구 풍동,민간
518456,지도공원 어린이놀이터(윤창2차APT),10514,경기 고양시 덕양구 행신동634-87 (윤창아파트 뒷편),1999-11-01,도시공원,운영,경기 고양시 덕양구 토당동,공공
518524,푸른무지개 어린이집,10511,경기 고양시 덕양구 토당동898번지,2006-07-25,어린이집,운영,경기 고양시 덕양구 토당동,민간
518537,별빛예성어린이집,10501,경기 고양시 덕양구 화정동946번지 문정교육센터1층,1997-03-19,어린이집,운영,경기 고양시 덕양구 화정동,민간
519750,한라비발디 리버아파트 어린이 놀이시설2,10509,경기 고양시 덕양구 토당동298,2012-12-20,주택단지,운영,경기 고양시 덕양구 토당동,민간
519858,문촌마을13단지 대우유토피아아파트 1301동옆 놀이터,10379,"경기도 고양시 일산서구 중앙로 1471 (주엽동, 문촌마을13단지아파트)",2004-01-01,주택단지,운영,경기 고양시 일산서구 주엽동,민간
520266,신임마누엘어린이집놀이터,10275,경기 고양시 덕양구 고양동239-9,2011-03-07,어린이집,운영,경기 고양시 덕양구 고양동,민간
520284,시립화전어린이집 놀이터,10540,경기도 고양시 덕양구 화랑로 1-1 (화전동),2010-06-07,어린이집,운영,경기 고양시 덕양구 화전동,공공
520340,그리새영재어린이집,10529,경기도 고양시 덕양구 소만로 47 (행신동)소만마을8단지아파트 단지내(행신동),2004-11-24,어린이집,운영,경기 고양시 덕양구 행신동,민간
520344,숲에온 어린이집,10296,경기 고양시 덕양구 주교동443-1,2011-02-28,어린이집,운영,경기 고양시 덕양구 주교동,민간
520350,대장자연과아이들어린이집,10456,경기도 고양시 덕양구 대장길 47-54 (대장동)(대장동 161-13),2011-03-23,어린이집,운영,경기 고양시 덕양구 대장동,민간
520363,화정프뢰벨어린이집,10499,경기 고양시 덕양구 화정동993번지 202호,1998-05-29,어린이집,운영,경기 고양시 덕양구 화정동,민간
521091,"샘터마을 2단지 어린이 놀이시설 2(204동앞,임대)",10518,"경기도 고양시 덕양구 충장로 118-30 (행신동, 샘터마을2단지아파트)",2009-11-01,주택단지,운영,경기 고양시 덕양구 행신동,공공
521208,옥빛마을 15단지 주공아파트1504동 어린이놀이터,10504,경기도 고양시 덕양구 화신로 233 (화정동),1997-06-13,주택단지,운영,경기 고양시 덕양구 화정동,민간
522323,강촌마을6단지 한양아파트 601동 옆 놀이터,10422,"경기도 고양시 일산동구 중앙로 1130 (마두동, 강촌마을6단지아파트)",2011-06-10,주택단지,운영,경기 고양시 일산동구 마두동,민간
522504,강촌마을6단지 한양아파트 602동 옆 놀이터,10422,"경기도 고양시 일산동구 중앙로 1130 (마두동, 강촌마을6단지아파트)",2011-06-20,주택단지,운영,경기 고양시 일산동구 마두동,민간
523976,샘터마을 2단지 어린이 놀이시설 1(228동),10518,경기도 고양시 덕양구 충장로 118-30 (행신동，샘터마을2단지아파트),1996-10-16,주택단지,운영,경기 고양시 덕양구 행신동,민간
524012,풍원아파트 놀이터,10347,경기 고양시 일산서구 일산동2084,2011-08-22,주택단지,운영,경기 고양시 일산서구 일산동,민간
524148,햇빛마을 24단지 어린이 놀이시설 1,10492,"경기도 고양시 덕양구 화신로 106 (행신동, 햇빛마을24단지아파트)",2010-05-24,주택단지,운영,경기 고양시 덕양구 행신동,민간
524723,아이젠킨더어린이집 놀이터,10415,"경기도 고양시 일산동구 강송로 153 (마두동, 강촌마을3단지아파트)강촌마을 3단지내",2011-01-18,어린이집,운영,경기 고양시 일산동구 마두동,민간
524782,가좌 벽산블루밍5단지아파트 513동,10211,"경기도 고양시 일산서구 가좌1로 10 (가좌동, 가좌마을5단지아파트)",2011-03-04,주택단지,운영,경기 고양시 일산서구 가좌동,민간
524783,가좌 벽산블루밍5단지아파트 512동,10211,"경기도 고양시 일산서구 가좌1로 10 (가좌동, 가좌마을5단지아파트)",2011-03-04,주택단지,운영,경기 고양시 일산서구 가좌동,민간
524784,가좌 벽산블루밍5단지아파트 503동,10211,"경기도 고양시 일산서구 가좌1로 10 (가좌동, 가좌마을5단지아파트)",2005-11-01,주택단지,운영,경기 고양시 일산서구 가좌동,민간
524799,일산파밀리에아파트 207동 앞 놀이터,10229,경기 고양시 일산서구 덕이동1529,2011-02-15,주택단지,운영,경기 고양시 일산서구 덕이동,민간
524800,일산파밀리에아파트 210동 앞 놀이터,10229,경기 고양시 일산서구 덕이동1529,2011-02-15,주택단지,운영,경기 고양시 일산서구 덕이동,민간
525608,햇빛마을 23단지 아파트2310동앞놀이터,10494,경기 고양시 덕양구 행신동953,2011-10-10,주택단지,운영,경기 고양시 덕양구 행신동,민간
525736,앵두어린이집 놀이시설,10235,경기도 고양시 일산서구 하이파크3로 75 (덕이동)시립앵두어린이집,2011-05-30,어린이집,운영,경기 고양시 일산서구 덕이동,민간
526380,문촌8단지 동아아파트 810동 놀이터,10378,"경기도 고양시 일산서구 주엽로 161 (주엽동, 문촌마을8단지아파트)",2011-11-10,주택단지,운영,경기 고양시 일산서구 주엽동,민간
526381,문촌8단지 동아아파트 802동 놀이터,10378,"경기도 고양시 일산서구 주엽로 161 (주엽동, 문촌마을8단지아파트)",2011-11-10,주택단지,운영,경기 고양시 일산서구 주엽동,민간
